Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-127.73,50.98,PINE ISLAND,1026170,2011-04-12,2011,4,12,†,8.0,,5.5,,6.8,,11.2,,0.0,,4.2,,0.0,,4.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-13,2011,4,13,†,10.0,,4.0,,7.0,,11.0,,0.0,,1.8,,0.0,,1.8,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-14,2011,4,14,†,9.0,,3.5,,6.3,,11.7,,0.0,,1.6,,0.0,,1.6,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-15,2011,4,15,†,9.0,,3.5,,6.3,,11.7,,0.0,,4.6,,0.0,,4.6,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-16,2011,4,16,†,8.0,,2.5,,5.3,,12.7,,0.0,,8.8,,0.0,,8.8,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-17,2011,4,17,†,8.0,,3.0,,5.5,,12.5,,0.0,,0.6,,0.0,,0.6,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-18,2011,4,18,†,9.0,,3.5,,6.3,,11.7,,0.0,,0.8,,0.0,,0.8,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-19,2011,4,19,†,9.0,,2.5,,5.8,,12.2,,0.0,,1.2,,0.0,,1.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-20,2011,4,20,†,8.0,,2.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-21,2011,4,21,†,8.5,,2.5,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-22,2011,4,22,†,11.0,,4.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-23,2011,4,23,†,13.5,,4.5,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-24,2011,4,24,†,9.5,,7.0,,8.3,,9.7,,0.0,,0.4,,0.0,,0.4,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-25,2011,4,25,†,12.0,,6.5,,9.3,,8.7,,0.0,,0.6,,0.0,,0.6,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-26,2011,4,26,†,12.0,,7.0,,9.5,,8.5,,0.0,,3.2,,0.0,,3.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-27,2011,4,27,†,9.0,,4.5,,6.8,,11.2,,0.0,,5.6,,0.0,,5.6,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-28,2011,4,28,†,8.5,,4.0,,6.3,,11.7,,0.0,,1.4,,0.0,,1.4,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-29,2011,4,29,†,10.0,,6.5,,8.3,,9.7,,0.0,,0.0,T,0.0,,0.0,T,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-04-30,2011,4,30,†,10.5,,6.0,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-01,2011,5,1,†,9.5,,5.5,,7.5,,10.5,,0.0,,18.6,,0.0,,18.6,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-02,2011,5,2,†,9.5,,6.0,,7.8,,10.2,,0.0,,10.4,,0.0,,10.4,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-03,2011,5,3,†,9.0,,6.0,,7.5,,10.5,,0.0,,1.2,,0.0,,1.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-04,2011,5,4,†,9.5,,7.0,,8.3,,9.7,,0.0,,0.4,,0.0,,0.4,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-05,2011,5,5,†,9.5,,7.0,,8.3,,9.7,,0.0,,1.8,,0.0,,1.8,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-06,2011,5,6,†,9.5,,7.0,,8.3,,9.7,,0.0,,10.2,,0.0,,10.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-07,2011,5,7,,,,,,,,,,,,,,,,,,,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-08,2011,5,8,,,,,,,,,,,,,,,,,,,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-09,2011,5,9,†,9.5,,7.0,,8.3,,9.7,,0.0,,9.2,,0.0,,9.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-10,2011,5,10,,,,,,,,,,,,,,,,,,,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-11,2011,5,11,,,,,,,,,,,,,,,,,,,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-12,2011,5,12,†,10.0,,6.5,,8.3,,9.7,,0.0,,5.0,,0.0,,5.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-13,2011,5,13,†,14.5,,6.5,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-14,2011,5,14,†,11.0,,8.0,,9.5,,8.5,,0.0,,0.8,,0.0,,0.8,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-15,2011,5,15,†,10.5,,8.0,,9.3,,8.7,,0.0,,1.2,,0.0,,1.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-16,2011,5,16,†,11.0,,8.5,,9.8,,8.2,,0.0,,1.2,,0.0,,1.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-17,2011,5,17,†,11.0,,6.5,,8.8,,9.2,,0.0,,0.2,,0.0,,0.2,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-18,2011,5,18,†,11.0,,7.0,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-19,2011,5,19,†,15.0,,6.5,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-20,2011,5,20,†,12.5,,7.5,,10.0,,8.0,,0.0,,0.0,T,0.0,,0.0,T,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-21,2011,5,21,†,11.0,,8.0,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-22,2011,5,22,†,12.0,,7.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-23,2011,5,23,†,12.0,,7.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-24,2011,5,24,†,13.5,,7.5,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-25,2011,5,25,†,14.0,,9.0,,11.5,,6.5,,0.0,,6.0,,0.0,,6.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-26,2011,5,26,†,13.0,,9.0,,11.0,,7.0,,0.0,,0.6,,0.0,,0.6,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-27,2011,5,27,†,13.5,,9.0,,11.3,,6.7,,0.0,,1.0,,0.0,,1.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-28,2011,5,28,†,12.0,,8.5,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-29,2011,5,29,†,11.5,,9.5,,10.5,,7.5,,0.0,,0.4,,0.0,,0.4,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-30,2011,5,30,†,12.0,,8.5,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-05-31,2011,5,31,†,15.5,,9.5,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-06-01,2011,6,1,†,13.0,,9.5,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-06-02,2011,6,2,†,11.5,,9.5,,10.5,,7.5,,0.0,,0.4,,0.0,,0.4,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-06-03,2011,6,3,†,14.0,,9.5,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-06-04,2011,6,4,†,13.0,,9.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-06-05,2011,6,5,†,12.5,,9.0,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-06-06,2011,6,6,†,12.0,,9.5,,10.8,,7.2,,0.0,,0.0,T,0.0,,0.0,T,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-06-07,2011,6,7,†,12.0,,9.0,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,0,,,,,
-127.73,50.98,PINE ISLAND,1026170,2011-06-08,2011,6,8,†,11.0,,9.5,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,0,,,,,
